688.365,174.216
688.37,174.232
688.374,174.22
688.361,174.182
688.369,174.181
688.368,174.156
688.374,174.155
688.372,174.121
688.371,174.096
688.372,174.107
688.369,174.05
688.372,174.046
688.375,174.007
688.373,173.997
688.373,173.985
688.368,173.945
688.375,173.951
688.376,173.918
688.368,173.887
688.368,173.897
688.373,173.876
688.371,173.877
688.376,173.856
688.371,173.834
688.362,173.853
688.365,173.811
688.371,173.823
688.368,173.808
688.365,173.797
688.365,173.806
688.37,173.783
688.36,173.799
688.364,173.785
688.361,173.772
688.356,173.785
688.362,173.754
688.36,173.759
688.363,173.745
688.36,173.738
688.365,173.751
688.362,173.712
688.364,173.72
688.366,173.714
688.367,173.703
688.364,173.708
688.369,173.679
688.371,173.692
688.364,173.687
688.373,173.673
688.366,173.677
688.366,173.66
688.361,173.654
688.368,173.653
688.363,173.644
688.361,173.666
688.368,173.636
688.357,173.644
688.364,173.627
688.367,173.628
688.362,173.644
688.36,173.612
688.362,173.636
688.367,173.63
688.363,173.616
688.368,173.626
688.358,173.598
688.365,173.61
688.36,173.596
688.358,173.594
688.362,173.612
688.367,173.578
688.36,173.595
688.368,173.582
688.36,173.57
688.364,173.585
688.36,173.553
688.37,173.569
688.366,173.561
688.366,173.543
688.365,173.567
688.368,173.541
688.361,173.562
688.372,173.546
688.363,173.543
688.365,173.559
688.364,173.53
688.367,173.53
688.36,173.531
688.356,173.529
688.366,173.535
688.366,173.518
688.359,173.53
688.362,173.531
688.361,173.516
688.356,173.54
688.363,173.519
688.363,173.538
688.362,173.523
688.36,173.515
688.364,173.526
688.357,173.513
688.369,173.528
688.353,173.523
688.361,173.508
688.358,173.533
688.351,173.503
688.356,173.507
688.364,173.512
688.364,173.494
688.371,173.508
688.363,173.494
688.361,173.505
688.364,173.494
688.367,173.484
688.355,173.497
688.356,173.486
688.359,173.485
688.359,173.487
688.358,173.487
688.355,173.503
688.354,173.487
688.362,173.491
688.355,173.497
688.353,173.485
688.352,173.498
688.35,173.478
688.348,173.501
688.354,173.502
688.353,173.474
688.352,173.514
688.353,173.492
688.352,173.481
688.357,173.486
688.36,173.457
688.354,173.491
688.364,173.456
688.367,173.459
688.379,173.462
688.374,173.447
688.365,173.458
688.366,173.421
688.373,173.434
688.371,173.444
688.372,173.43
688.373,173.443
688.367,173.431
688.364,173.444
688.363,173.433
688.364,173.428
688.36,173.454
688.356,173.442
688.344,173.472
688.344,173.478
688.354,173.461
688.349,173.477
688.354,173.451
688.358,173.45
688.367,173.457
688.362,173.42
688.365,173.435
688.368,173.421
688.378,173.415
688.369,173.401
688.379,173.376
688.376,173.413
688.377,173.388
688.374,173.393
688.373,173.407
688.374,173.399
688.371,173.405
688.381,173.384
688.378,173.394
688.376,173.405
688.378,173.38
688.377,173.389
688.367,173.387
688.371,173.407
688.367,173.405
688.368,173.393
688.364,173.421
688.354,173.413
688.358,173.435
688.364,173.435
688.349,173.438
688.355,173.454
688.355,173.446
688.344,173.453
688.342,173.482
688.338,173.466
688.344,173.479
688.342,173.46
688.348,173.461
688.346,173.478
688.34,173.433
688.348,173.456
688.349,173.449
688.343,173.441
688.362,173.446
688.356,173.421
688.353,173.447
688.355,173.428
688.353,173.407
688.368,173.436
688.36,173.4
688.363,173.429
688.364,173.399
688.365,173.386
688.368,173.404
688.367,173.368
688.364,173.394
688.365,173.375
688.38,173.376
688.376,173.369
688.376,173.37
688.387,173.381
688.379,173.363
688.375,173.343
688.386,173.371
688.388,173.346
688.381,173.354
688.376,173.345
688.376,173.345
688.373,173.356
688.386,173.327
688.379,173.345
688.382,173.348
688.388,173.34
688.374,173.347
688.384,173.329
688.367,173.352
688.375,173.348
688.388,173.344
688.368,173.355
688.365,173.346
688.374,173.366
688.377,173.359
688.366,173.366
688.376,173.367
688.364,173.363
688.351,173.386
688.364,173.385
688.365,173.381
688.371,173.396
688.356,173.387
688.344,173.408
688.349,173.395
688.35,173.4
688.353,173.403
688.348,173.384
688.367,173.401
688.361,173.39
688.354,173.383
688.361,173.416
688.359,173.383
688.358,173.396
688.354,173.395
688.357,173.377
688.359,173.403
688.358,173.367
688.354,173.393
688.352,173.386
688.36,173.365
688.359,173.385
688.36,173.369
688.367,173.383
688.362,173.369
688.366,173.355
688.365,173.372
688.358,173.355
688.358,173.369
688.366,173.353
688.374,173.339
688.357,173.361
688.363,173.34
688.37,173.348
688.359,173.362
688.36,173.358
688.362,173.358
688.376,173.34
688.354,173.366
688.35,173.342
688.358,173.335
688.375,173.366
688.359,173.334
688.363,173.348
688.367,173.334
688.373,173.335
688.375,173.352
688.378,173.324
688.37,173.336
688.366,173.335
688.363,173.327
688.36,173.345
688.362,173.315
688.366,173.354
688.366,173.322
688.364,173.316
688.361,173.342
688.365,173.326
688.367,173.337
688.366,173.317
688.362,173.307
688.361,173.339
688.366,173.314
688.359,173.318
688.368,173.327
688.352,173.315
688.366,173.321
688.368,173.288
688.354,173.325
688.369,173.316
688.365,173.289
688.356,173.329
688.36,173.299
688.371,173.317
688.367,173.308
688.374,173.294
688.365,173.317
688.364,173.302
688.361,173.3
688.372,173.304
688.372,173.29
688.364,173.314
688.365,173.3
688.362,173.301
688.358,173.293
688.37,173.289
688.362,173.313
688.367,173.279
688.364,173.311
688.37,173.3
688.37,173.281
688.37,173.306
688.371,173.293
688.363,173.297
688.361,173.295
688.354,173.267
688.361,173.313
688.369,173.261
688.368,173.288
688.358,173.299
688.37,173.272
688.364,173.279
688.352,173.273
688.36,173.281
688.359,173.296
688.355,173.261
688.365,173.27
688.354,173.261
688.363,173.274
688.376,173.269
688.348,173.251
688.363,173.277
688.353,173.26
688.345,173.263
688.366,173.26
688.349,173.254
688.364,173.261
688.363,173.246
688.347,173.262
688.359,173.251
688.354,173.231
688.364,173.25
688.363,173.225
688.366,173.197
688.361,173.183
688.344,173.143
688.355,173.105
688.347,173.035
688.357,172.981
688.345,172.89
688.34,172.774
688.342,172.683
688.329,172.517
688.33,172.359
688.328,172.207
688.316,172.027
688.303,171.857
688.299,171.616
688.294,171.45
688.295,171.259
688.281,171
688.28,170.81
688.269,170.649
688.272,170.474
688.262,170.265
688.261,170.046
688.261,169.947
688.246,169.776
688.237,169.664
688.241,169.57
688.243,169.551
688.236,169.533
688.237,169.408
688.234,169.392
688.237,169.39
688.246,169.307
688.222,169.293
688.241,169.276
688.242,169.348
688.241,169.35
688.236,169.325
688.254,169.447
688.245,169.503
688.244,169.522
688.249,169.579
688.245,169.682
688.256,169.775
688.255,169.801
688.264,169.911
688.268,170.068
688.273,170.132
688.268,170.221
688.27,170.369
688.277,170.536
688.27,170.619
688.278,170.711
688.285,170.898
688.287,171.032
688.288,171.118
688.3,171.251
688.297,171.416
688.3,171.508
688.302,171.558
688.315,171.711
688.302,171.872
688.312,171.941
688.313,172.05
688.319,172.185
688.33,172.323
688.329,172.413
688.33,172.47
688.336,172.61
688.333,172.695
688.339,172.767
688.342,172.884
688.348,172.968
688.345,173.055
688.347,173.106
688.347,173.202
688.353,173.305
688.36,173.336
688.352,173.408
688.355,173.478
688.353,173.54
688.359,173.592
688.36,173.619
688.361,173.708
688.367,173.751
688.366,173.774
688.362,173.833
688.364,173.873
688.367,173.918
688.369,173.924
688.373,173.964
688.364,174.025
688.361,174.01
688.372,174.052
688.366,174.074
688.368,174.102
688.369,174.124
688.374,174.114
688.377,174.152
688.369,174.153
688.365,174.145
