0.00E+00,0.199
6.00E-01,0.195
1.20E+00,0.191
1.80E+00,0.191
2.40E+00,0.189
3.00E+00,0.189
3.60E+00,0.185
4.20E+00,0.187
4.80E+00,0.184
5.40E+00,0.182
6.00E+00,0.187
6.60E+00,0.188
7.20E+00,0.216
7.80E+00,0.216
8.40E+00,0.203
9.00E+00,0.199
9.60E+00,0.199
1.02E+01,0.193
1.08E+01,0.189
1.14E+01,0.187
1.20E+01,0.187
1.26E+01,0.188
1.32E+01,0.184
1.38E+01,0.186
1.44E+01,0.184
1.50E+01,0.183
1.56E+01,0.184
1.62E+01,0.186
1.68E+01,0.2
1.74E+01,0.222
1.80E+01,0.207
1.86E+01,0.201
1.92E+01,0.199
1.98E+01,0.194
2.04E+01,0.19
2.10E+01,0.188
2.16E+01,0.186
2.22E+01,0.187
2.28E+01,0.186
2.34E+01,0.185
2.40E+01,0.185
2.46E+01,0.186
2.52E+01,0.185
2.58E+01,0.186
2.64E+01,0.195
2.70E+01,0.231
2.76E+01,0.217
2.82E+01,0.199
2.88E+01,0.199
2.94E+01,0.201
3.00E+01,0.191
3.06E+01,0.19
3.12E+01,0.188
3.18E+01,0.186
3.24E+01,0.185
3.30E+01,0.192
3.36E+01,0.184
3.42E+01,0.196
3.48E+01,0.19
3.54E+01,0.193
3.60E+01,0.195
3.66E+01,0.231
3.72E+01,0.217
3.78E+01,0.207
3.84E+01,0.215
3.90E+01,0.204
3.96E+01,0.201
4.02E+01,0.201
4.08E+01,0.199
4.14E+01,0.199
4.20E+01,0.197
4.26E+01,0.204
4.32E+01,0.199
4.38E+01,0.202
4.44E+01,0.202
4.50E+01,0.199
4.56E+01,0.204
4.62E+01,0.239
4.68E+01,0.227
4.74E+01,0.22
4.80E+01,0.213
4.86E+01,0.213
4.92E+01,0.207
4.98E+01,0.211
5.04E+01,0.205
5.10E+01,0.204
5.16E+01,0.2
5.22E+01,0.2
5.28E+01,0.2
5.34E+01,0.2
5.40E+01,0.199
5.46E+01,0.201
5.52E+01,0.208
5.58E+01,0.228
5.64E+01,0.222
5.70E+01,0.211
5.76E+01,0.211
5.82E+01,0.203
5.88E+01,0.197
5.94E+01,0.206
6.00E+01,0.194
6.06E+01,0.194
6.12E+01,0.198
6.18E+01,0.188
6.24E+01,0.189
6.30E+01,0.188
6.36E+01,0.188
6.42E+01,0.197
6.48E+01,0.191
6.54E+01,0.219
6.60E+01,0.219
6.66E+01,0.211
6.72E+01,0.209
6.78E+01,0.201
6.84E+01,0.196
6.90E+01,0.207
6.96E+01,0.196
7.02E+01,0.192
7.08E+01,0.191
7.14E+01,0.191
7.20E+01,0.19
7.26E+01,0.19
7.32E+01,0.2
7.38E+01,0.191
7.44E+01,0.195
7.50E+01,0.218
7.56E+01,0.221
7.62E+01,0.211
7.68E+01,0.203
7.74E+01,0.201
7.80E+01,0.2
7.86E+01,0.197
7.92E+01,0.197
7.98E+01,0.194
8.04E+01,0.194
8.10E+01,0.2
8.16E+01,0.204
8.22E+01,0.192
8.28E+01,0.189
8.34E+01,0.193
8.40E+01,0.192
8.46E+01,0.218
8.52E+01,0.225
8.58E+01,0.215
8.64E+01,0.204
8.70E+01,0.212
8.76E+01,0.197
8.82E+01,0.199
8.88E+01,0.197
8.94E+01,0.197
9.00E+01,0.192
9.06E+01,0.193
9.12E+01,0.19
9.18E+01,0.189
9.24E+01,0.189
9.30E+01,0.196
9.36E+01,0.193
