0.00E+00,0.419
6.00E-01,0.412
1.20E+00,0.433
1.80E+00,0.418
2.40E+00,0.425
3.00E+00,0.442
3.60E+00,0.437
4.20E+00,0.448
4.80E+00,0.453
5.40E+00,0.47
6.00E+00,0.468
6.60E+00,0.416
7.20E+00,0.234
7.80E+00,0.289
8.40E+00,0.355
9.00E+00,0.392
9.60E+00,0.368
1.02E+01,0.414
1.08E+01,0.431
1.14E+01,0.439
1.20E+01,0.437
1.26E+01,0.454
1.32E+01,0.444
1.38E+01,0.457
1.44E+01,0.453
1.50E+01,0.455
1.56E+01,0.435
1.62E+01,0.44
1.68E+01,0.264
1.74E+01,0.259
1.80E+01,0.359
1.86E+01,0.389
1.92E+01,0.402
1.98E+01,0.414
2.04E+01,0.369
2.10E+01,0.42
2.16E+01,0.425
2.22E+01,0.42
2.28E+01,0.442
2.34E+01,0.429
2.40E+01,0.436
2.46E+01,0.45
2.52E+01,0.456
2.58E+01,0.427
2.64E+01,0.321
2.70E+01,0.261
2.76E+01,0.344
2.82E+01,0.368
2.88E+01,0.386
2.94E+01,0.412
3.00E+01,0.4
3.06E+01,0.41
3.12E+01,0.438
3.18E+01,0.474
3.24E+01,0.468
3.30E+01,0.458
3.36E+01,0.44
3.42E+01,0.44
3.48E+01,0.44
3.54E+01,0.43
3.60E+01,0.371
3.66E+01,0.211
3.72E+01,0.329
3.78E+01,0.345
3.84E+01,0.399
3.90E+01,0.379
3.96E+01,0.402
4.02E+01,0.41
4.08E+01,0.459
4.14E+01,0.456
4.20E+01,0.431
4.26E+01,0.446
4.32E+01,0.451
4.38E+01,0.446
4.44E+01,0.496
4.50E+01,0.43
4.56E+01,0.411
4.62E+01,0.234
4.68E+01,0.335
4.74E+01,0.375
4.80E+01,0.388
4.86E+01,0.419
4.92E+01,0.445
4.98E+01,0.415
5.04E+01,0.456
5.10E+01,0.428
5.16E+01,0.475
5.22E+01,0.45
5.28E+01,0.442
5.34E+01,0.436
5.40E+01,0.461
5.46E+01,0.471
5.52E+01,0.426
5.58E+01,0.232
5.64E+01,0.323
5.70E+01,0.39
5.76E+01,0.406
5.82E+01,0.408
5.88E+01,0.421
5.94E+01,0.43
6.00E+01,0.435
6.06E+01,0.444
6.12E+01,0.445
6.18E+01,0.469
6.24E+01,0.455
6.30E+01,0.417
6.36E+01,0.413
6.42E+01,0.471
6.48E+01,0.397
6.54E+01,0.204
6.60E+01,0.288
6.66E+01,0.363
6.72E+01,0.378
6.78E+01,0.428
6.84E+01,0.396
6.90E+01,0.433
6.96E+01,0.465
7.02E+01,0.44
7.08E+01,0.415
7.14E+01,0.459
7.20E+01,0.434
7.26E+01,0.432
7.32E+01,0.438
7.38E+01,0.422
7.44E+01,0.4
7.50E+01,0.234
7.56E+01,0.29
7.62E+01,0.368
7.68E+01,0.387
7.74E+01,0.382
7.80E+01,0.441
7.86E+01,0.413
7.92E+01,0.432
7.98E+01,0.456
8.04E+01,0.423
8.10E+01,0.464
8.16E+01,0.462
8.22E+01,0.466
8.28E+01,0.456
8.34E+01,0.443
8.40E+01,0.395
8.46E+01,0.227
8.52E+01,0.281
8.58E+01,0.376
8.64E+01,0.369
8.70E+01,0.396
8.76E+01,0.419
8.82E+01,0.449
8.88E+01,0.464
8.94E+01,0.452
9.00E+01,0.419
9.06E+01,0.482
9.12E+01,0.442
9.18E+01,0.471
9.24E+01,0.457
9.30E+01,0.431
