0.00E+00,0.647
6.01E-01,0.686
1.20E+00,0.711
1.82E+00,0.731
2.40E+00,0.754
3.00E+00,0.783
3.60E+00,0.762
4.20E+00,0.767
4.80E+00,0.764
5.40E+00,0.747
6.02E+00,0.629
6.60E+00,-0.082
7.20E+00,-0.033
7.80E+00,0.03
8.40E+00,0.06
9.00E+00,0.124
9.60E+00,0.265
1.02E+01,0.372
1.08E+01,0.507
1.14E+01,0.567
1.20E+01,0.604
1.26E+01,0.631
1.32E+01,0.661
1.38E+01,0.683
1.44E+01,0.704
1.50E+01,0.721
1.56E+01,0.725
1.62E+01,0.726
1.68E+01,0.76
1.74E+01,0.795
1.80E+01,0.844
1.86E+01,0.336
1.92E+01,0.01
1.98E+01,-0.005
2.04E+01,-0.007
2.10E+01,0.022
2.16E+01,0.095
2.22E+01,0.228
2.28E+01,0.422
2.34E+01,0.534
2.40E+01,0.616
2.46E+01,0.678
2.52E+01,0.745
2.58E+01,0.786
2.64E+01,0.841
2.70E+01,0.887
2.76E+01,0.789
2.82E+01,0.723
2.88E+01,0.742
2.94E+01,0.754
3.00E+01,0.77
3.06E+01,0.762
3.12E+01,0.045
3.18E+01,0.104
3.24E+01,0.275
3.30E+01,0.437
3.36E+01,0.53
3.42E+01,0.487
3.48E+01,0.468
3.54E+01,0.493
3.60E+01,0.505
3.66E+01,0.563
3.72E+01,0.61
3.78E+01,0.647
3.84E+01,0.675
3.90E+01,0.756
3.96E+01,0.881
4.02E+01,0.735
4.08E+01,0.733
4.14E+01,0.74
4.20E+01,0.731
4.26E+01,0.722
4.32E+01,0.701
4.38E+01,0.311
4.44E+01,0.288
4.50E+01,-0.042
4.56E+01,-0.037
4.62E+01,0.001
4.68E+01,0.108
4.74E+01,0.276
4.80E+01,0.429
4.86E+01,0.53
4.92E+01,0.588
4.98E+01,0.637
5.04E+01,0.666
5.10E+01,0.694
5.16E+01,0.711
5.22E+01,0.73
5.28E+01,0.743
5.34E+01,0.8
5.40E+01,1.128
5.46E+01,1.194
5.52E+01,1.036
5.58E+01,0.785
5.64E+01,-0.097
5.70E+01,-0.111
5.76E+01,0.009
5.82E+01,0.378
5.88E+01,0.475
5.94E+01,0.476
6.00E+01,0.559
6.06E+01,0.612
6.12E+01,0.658
6.18E+01,0.703
6.24E+01,0.743
6.30E+01,0.793
6.36E+01,0.852
6.42E+01,0.991
6.48E+01,1.18
6.54E+01,1.327
6.60E+01,1.533
6.66E+01,1.651
6.72E+01,1.525
6.78E+01,1.293
6.84E+01,1.141
6.90E+01,0.327
6.96E+01,0.283
7.02E+01,0.2
7.08E+01,0.02
7.15E+01,0.036
7.21E+01,0.164
7.27E+01,0.349
7.33E+01,0.5
7.39E+01,0.578
7.45E+01,0.629
7.51E+01,0.68
7.57E+01,0.682
7.63E+01,0.707
7.69E+01,0.727
7.75E+01,0.736
7.81E+01,0.76
7.87E+01,0.773
7.93E+01,0.766
7.99E+01,0.757
8.05E+01,0.723
8.11E+01,0.555
8.17E+01,-0.125
8.23E+01,-0.088
8.29E+01,-0.044
8.35E+01,-0.001
8.41E+01,0.051
8.47E+01,0.419
8.53E+01,0.485
8.59E+01,0.517
8.65E+01,0.574
8.71E+01,0.623
8.77E+01,0.653
8.83E+01,0.683
8.89E+01,0.707
8.95E+01,0.74
9.01E+01,0.902
9.07E+01,1.074
9.13E+01,1.11
9.19E+01,0.852
9.25E+01,0.764
9.31E+01,0.735
9.37E+01,0.624
9.43E+01,-0.091
9.49E+01,0.099
9.55E+01,0.239
9.61E+01,0.197
9.67E+01,0.342
9.73E+01,0.633
9.79E+01,0.851
9.85E+01,0.815
9.91E+01,0.747
9.97E+01,0.699
1.00E+02,0.788
1.01E+02,0.875
1.01E+02,0.949
1.02E+02,0.986
1.03E+02,0.993
1.03E+02,1.022
1.04E+02,1.046
1.04E+02,0.973
1.05E+02,0.867
1.06E+02,0.778
1.06E+02,0.677
1.07E+02,-0.133
1.07E+02,-0.127
1.08E+02,-0.084
1.09E+02,-0.052
1.09E+02,0.015
1.10E+02,0.148
1.10E+02,0.344
1.11E+02,0.469
1.12E+02,0.556
1.12E+02,0.615
1.13E+02,0.653
1.13E+02,0.689
1.14E+02,0.711
1.15E+02,0.734
1.15E+02,0.744
1.16E+02,0.759
1.16E+02,0.765
1.17E+02,0.768
1.18E+02,0.773
1.18E+02,0.757
1.19E+02,0.709
1.19E+02,-0.058
1.20E+02,0.342
1.21E+02,0.405
1.21E+02,0.146
1.22E+02,0.062
1.22E+02,0.214
1.23E+02,0.433
1.24E+02,0.612
1.24E+02,0.685
1.25E+02,0.714
1.25E+02,1.068
1.26E+02,0.815
1.27E+02,0.727
1.27E+02,0.775
1.28E+02,0.753
1.29E+02,0.763
1.29E+02,0.78
1.30E+02,0.778
1.30E+02,0.779
1.31E+02,0.758
1.32E+02,0.727
1.32E+02,-0.044
1.33E+02,-0.134
1.33E+02,-0.091
1.34E+02,-0.063
1.35E+02,-0.006
1.35E+02,0.114
1.36E+02,0.313
1.36E+02,0.451
1.37E+02,0.559
1.38E+02,0.642
1.38E+02,0.705
1.39E+02,0.785
1.39E+02,0.854
1.40E+02,0.916
1.41E+02,0.996
1.41E+02,0.901
1.42E+02,0.833
1.42E+02,0.803
1.43E+02,0.78
1.44E+02,0.78
1.44E+02,0.753
1.45E+02,0.387
1.45E+02,-0.112
1.46E+02,-0.109
1.47E+02,-0.053
1.47E+02,0.044
1.48E+02,0.164
1.48E+02,0.409
1.49E+02,0.49
1.50E+02,0.552
1.50E+02,0.606
1.51E+02,0.651
1.51E+02,0.682
1.52E+02,0.707
1.53E+02,0.726
1.53E+02,0.748
1.54E+02,0.763
1.54E+02,0.783
1.55E+02,0.785
1.56E+02,0.788
1.56E+02,0.783
1.57E+02,0.774
1.57E+02,0.747
1.58E+02,-0.117
1.59E+02,-0.135
1.59E+02,-0.09
1.60E+02,-0.054
1.60E+02,0.002
1.61E+02,0.13
1.62E+02,0.32
1.62E+02,0.473
1.63E+02,0.557
1.63E+02,0.621
1.64E+02,0.681
1.65E+02,0.699
1.65E+02,0.742
1.66E+02,0.89
1.66E+02,0.98
1.67E+02,0.93
1.68E+02,0.854
1.68E+02,0.809
1.69E+02,0.788
1.69E+02,0.779
1.70E+02,0.762
1.71E+02,0.239
1.71E+02,-0.136
1.72E+02,-0.091
1.72E+02,-0.073
1.73E+02,-0.015
1.74E+02,0.088
1.74E+02,0.27
1.75E+02,0.469
1.75E+02,0.577
1.76E+02,0.656
1.77E+02,0.761
1.77E+02,0.959
1.78E+02,1.237
1.78E+02,1.321
1.79E+02,1.196
1.80E+02,0.796
1.80E+02,0.835
1.81E+02,0.934
1.81E+02,1.093
1.82E+02,1.197
1.83E+02,1.02
1.83E+02,0.741
1.84E+02,-0.063
1.84E+02,-0.055
1.85E+02,0.081
1.86E+02,0.26
1.86E+02,0.158
1.87E+02,0.135
1.87E+02,0.32
1.88E+02,0.49
1.89E+02,0.567
1.89E+02,0.634
1.90E+02,0.672
1.90E+02,0.716
1.91E+02,0.734
1.92E+02,0.745
1.92E+02,0.771
1.93E+02,0.785
1.93E+02,0.803
1.94E+02,0.799
1.95E+02,0.829
1.95E+02,0.799
1.96E+02,0.784
1.96E+02,0.73
1.97E+02,-0.123
1.98E+02,-0.126
1.98E+02,-0.079
1.99E+02,-0.036
1.99E+02,0.018
2.00E+02,0.161
2.01E+02,0.349
2.01E+02,0.5
2.02E+02,0.589
2.02E+02,0.645
2.03E+02,0.693
2.04E+02,0.721
2.04E+02,0.761
2.05E+02,0.791
2.05E+02,0.844
2.06E+02,0.942
2.07E+02,1.218
2.07E+02,1.444
2.08E+02,1.327
2.08E+02,1.148
2.09E+02,0.941
2.10E+02,0.953
2.10E+02,0.41
2.11E+02,0.043
2.11E+02,0.05
2.12E+02,0.313
2.13E+02,0.398
2.13E+02,0.303
2.14E+02,0.363
2.14E+02,0.492
2.15E+02,0.578
2.16E+02,0.661
2.16E+02,0.69
2.17E+02,0.735
2.17E+02,0.807
2.18E+02,0.886
2.19E+02,1.035
2.19E+02,1.216
2.20E+02,1.315
2.20E+02,1.164
2.21E+02,0.924
2.22E+02,0.851
2.22E+02,1.148
2.23E+02,1.011
2.23E+02,-0.08
2.24E+02,-0.077
2.25E+02,0.037
2.25E+02,0.129
2.26E+02,0.228
2.26E+02,0.369
2.27E+02,0.53
2.28E+02,0.608
2.28E+02,0.621
2.29E+02,0.642
2.29E+02,0.674
2.30E+02,0.811
2.31E+02,0.803
2.31E+02,0.987
2.32E+02,1.261
2.32E+02,1.388
2.33E+02,1.33
2.34E+02,1.351
2.34E+02,1.417
2.35E+02,1.414
2.35E+02,1.325
2.36E+02,1.16
2.37E+02,0.311
2.37E+02,0.029
2.38E+02,-0.027
2.38E+02,-0.066
2.39E+02,-0.02
2.40E+02,0.096
2.40E+02,0.293
2.41E+02,0.521
2.41E+02,0.561
2.42E+02,0.613
2.43E+02,0.662
2.43E+02,0.708
2.44E+02,0.74
2.44E+02,0.754
2.45E+02,0.772
2.46E+02,0.784
2.46E+02,0.786
2.47E+02,0.797
2.47E+02,0.803
2.48E+02,0.803
2.49E+02,0.791
2.49E+02,0.773
2.50E+02,0.602
2.50E+02,-0.079
2.51E+02,-0.121
2.52E+02,-0.08
2.52E+02,-0.041
2.53E+02,0.044
2.53E+02,0.203
2.54E+02,0.4
2.55E+02,0.53
2.55E+02,0.606
2.56E+02,0.657
2.56E+02,0.695
2.57E+02,0.718
2.58E+02,0.746
2.58E+02,0.771
2.59E+02,0.857
2.59E+02,1.255
2.60E+02,1.167
2.61E+02,0.94
2.61E+02,0.828
2.62E+02,0.8
2.62E+02,0.811
2.63E+02,0.764
2.64E+02,0.031
2.64E+02,-0.138
2.65E+02,-0.103
2.65E+02,-0.076
2.66E+02,-0.019
2.67E+02,0.101
2.67E+02,0.295
2.68E+02,0.473
2.68E+02,0.56
2.69E+02,0.622
2.70E+02,0.655
2.70E+02,0.749
2.71E+02,0.753
2.71E+02,0.754
2.72E+02,0.792
2.73E+02,0.844
2.73E+02,0.945
2.74E+02,1.107
2.74E+02,1.127
2.75E+02,0.987
2.76E+02,0.814
2.76E+02,0.78
2.77E+02,0.733
2.77E+02,-0.128
2.78E+02,-0.14
2.79E+02,-0.103
2.79E+02,-0.075
2.80E+02,-0.008
2.80E+02,0.154
2.81E+02,0.415
2.82E+02,0.653
2.82E+02,0.904
2.83E+02,1.094
2.83E+02,1.19
2.84E+02,1.234
2.85E+02,1.181
2.85E+02,1.174
2.86E+02,1.152
2.86E+02,1.053
2.87E+02,0.924
2.88E+02,0.843
2.88E+02,0.852
2.89E+02,0.91
2.89E+02,0.953
2.90E+02,1.037
2.91E+02,1.148
2.91E+02,0.568
2.92E+02,0.42
2.92E+02,-0.086
2.93E+02,-0.03
2.94E+02,0.056
2.94E+02,0.25
2.95E+02,0.417
2.95E+02,0.561
2.96E+02,0.614
2.97E+02,0.643
2.97E+02,0.675
2.98E+02,0.705
2.98E+02,0.737
2.99E+02,0.776
3.00E+02,0.827
3.00E+02,0.885
3.01E+02,0.958
3.01E+02,1.081
3.02E+02,1.121
3.03E+02,1.034
3.03E+02,0.908
3.04E+02,0.839
3.04E+02,0.832
3.05E+02,0.083
3.06E+02,0.178
3.06E+02,0.179
3.07E+02,0.045
3.07E+02,0.012
3.08E+02,0.144
3.09E+02,0.349
3.09E+02,0.493
3.10E+02,0.578
3.10E+02,0.642
3.11E+02,0.67
3.12E+02,0.705
3.12E+02,0.73
3.13E+02,0.753
3.13E+02,0.781
3.14E+02,0.774
3.15E+02,0.791
3.15E+02,0.8
3.16E+02,0.799
3.16E+02,0.802
3.17E+02,0.805
3.18E+02,0.809
3.18E+02,0.79
3.19E+02,-0.024
3.19E+02,0.162
3.20E+02,0.794
3.21E+02,0.985
3.21E+02,0.5
3.22E+02,0.322
3.22E+02,0.414
3.23E+02,0.526
3.24E+02,0.591
3.24E+02,0.624
3.25E+02,0.668
3.25E+02,0.7
3.26E+02,0.73
3.27E+02,0.737
3.27E+02,0.759
3.28E+02,0.777
3.28E+02,0.788
3.29E+02,0.799
3.30E+02,0.798
3.30E+02,0.812
3.31E+02,0.841
3.31E+02,0.919
3.32E+02,0.776
3.33E+02,0.201
3.33E+02,-0.147
3.34E+02,-0.117
3.34E+02,-0.091
3.35E+02,-0.051
3.36E+02,0.041
