0.00E+00,0.09
6.01E-01,0.172
1.20E+00,0.16
1.82E+00,0.171
2.40E+00,0.219
3.00E+00,0.198
3.60E+00,0.183
4.20E+00,0.196
4.80E+00,0.189
5.40E+00,0.193
6.02E+00,0.199
6.60E+00,0.036
7.20E+00,0.289
7.80E+00,0.256
8.40E+00,0.23
9.00E+00,0.078
9.60E+00,0.052
1.02E+01,0.078
1.08E+01,0.095
1.14E+01,0.147
1.20E+01,0.149
1.26E+01,0.124
1.32E+01,0.151
1.38E+01,0.121
1.44E+01,0.115
1.50E+01,0.139
1.56E+01,0.115
1.62E+01,0.135
1.68E+01,0.192
1.74E+01,0.162
1.80E+01,0.207
1.86E+01,0.213
1.92E+01,0.197
1.98E+01,0.331
2.04E+01,0.215
2.10E+01,0.119
2.16E+01,0.022
2.22E+01,-0.019
2.28E+01,0.045
2.34E+01,0.107
2.40E+01,0.092
2.46E+01,0.17
2.52E+01,0.259
2.58E+01,0.233
2.64E+01,0.258
2.70E+01,0.308
2.76E+01,0.228
2.82E+01,0.169
2.88E+01,0.129
2.94E+01,0.131
3.00E+01,0.16
3.06E+01,0.208
3.12E+01,0.092
3.18E+01,0.316
3.24E+01,0.397
3.30E+01,0.48
3.36E+01,0.479
3.42E+01,0.427
3.48E+01,0.267
3.54E+01,0.182
3.60E+01,0.102
3.66E+01,0.089
3.72E+01,0.084
3.78E+01,0.104
3.84E+01,0.097
3.90E+01,0.142
3.96E+01,0.233
4.02E+01,0.161
4.08E+01,0.123
4.14E+01,0.118
4.20E+01,0.134
4.26E+01,0.145
4.32E+01,0.16
4.38E+01,0.191
4.44E+01,0.452
4.50E+01,0.39
4.56E+01,0.18
4.62E+01,0.019
4.68E+01,-0.064
4.74E+01,0.001
4.80E+01,0.02
4.86E+01,0.002
4.92E+01,0.121
4.98E+01,0.088
5.04E+01,0.127
5.10E+01,0.145
5.16E+01,0.17
5.22E+01,0.138
5.28E+01,0.151
5.34E+01,0.16
5.40E+01,0.325
5.46E+01,0.437
5.52E+01,0.407
5.58E+01,0.368
5.64E+01,0.099
5.70E+01,0.176
5.76E+01,0.201
5.82E+01,0.304
5.88E+01,0.376
5.94E+01,0.329
6.00E+01,0.25
6.06E+01,0.182
6.12E+01,0.233
6.18E+01,0.2
6.24E+01,0.196
6.30E+01,0.275
6.36E+01,0.295
6.42E+01,0.272
6.48E+01,0.377
6.54E+01,0.59
6.60E+01,0.667
6.66E+01,0.908
6.72E+01,1.141
6.78E+01,0.815
6.84E+01,0.536
6.90E+01,0.554
6.96E+01,0.564
7.02E+01,0.56
7.08E+01,0.282
7.15E+01,0.04
7.21E+01,-0.036
7.27E+01,-0.018
7.33E+01,0.043
7.39E+01,0.064
7.45E+01,0.134
7.51E+01,0.106
7.57E+01,0.131
7.63E+01,0.135
7.69E+01,0.143
7.75E+01,0.148
7.81E+01,0.155
7.87E+01,0.167
7.93E+01,0.142
7.99E+01,0.171
8.05E+01,0.148
8.11E+01,0.108
8.17E+01,0.055
8.23E+01,0.226
8.29E+01,0.173
8.35E+01,0.054
8.41E+01,-0.012
8.47E+01,0.126
8.53E+01,0.135
8.59E+01,0.07
8.65E+01,0.081
8.71E+01,0.097
8.77E+01,0.102
8.83E+01,0.108
8.89E+01,0.145
8.95E+01,0.181
9.01E+01,0.254
9.07E+01,0.353
9.13E+01,0.434
9.19E+01,0.326
9.25E+01,0.199
9.31E+01,0.123
9.37E+01,0.119
9.43E+01,0.035
9.49E+01,0.273
9.55E+01,0.362
9.61E+01,0.298
9.67E+01,0.283
9.73E+01,0.326
9.79E+01,0.436
9.85E+01,0.354
9.91E+01,0.353
9.97E+01,0.176
1.00E+02,0.22
1.01E+02,0.247
1.01E+02,0.306
1.02E+02,0.296
1.03E+02,0.382
1.03E+02,0.369
1.04E+02,0.368
1.04E+02,0.346
1.05E+02,0.332
1.06E+02,0.244
1.06E+02,0.12
1.07E+02,-0.012
1.07E+02,0.196
1.08E+02,0.184
1.09E+02,0.101
1.09E+02,-0.011
1.10E+02,-0.048
1.10E+02,-0.011
1.11E+02,0.067
1.12E+02,0.093
1.12E+02,0.086
1.13E+02,0.129
1.13E+02,0.101
1.14E+02,0.125
1.15E+02,0.132
1.15E+02,0.118
1.16E+02,0.146
1.16E+02,0.152
1.17E+02,0.108
1.18E+02,0.197
1.18E+02,0.127
1.19E+02,0.159
1.19E+02,0.014
1.20E+02,0.294
1.21E+02,0.563
1.21E+02,0.377
1.22E+02,0.142
1.22E+02,0.033
1.23E+02,0.082
1.24E+02,0.109
1.24E+02,0.182
1.25E+02,0.18
1.25E+02,0.396
1.26E+02,0.324
1.27E+02,0.196
1.27E+02,0.163
1.28E+02,0.138
1.29E+02,0.181
1.29E+02,0.176
1.30E+02,0.145
1.30E+02,0.131
1.31E+02,0.205
1.32E+02,0.124
1.32E+02,0.028
1.33E+02,0.167
1.33E+02,0.217
1.34E+02,0.109
1.35E+02,-0.002
1.35E+02,-0.05
1.36E+02,-0.002
1.36E+02,0.046
1.37E+02,0.054
1.38E+02,0.1
1.38E+02,0.138
1.39E+02,0.2
1.39E+02,0.211
1.40E+02,0.253
1.41E+02,0.334
1.41E+02,0.289
1.42E+02,0.203
1.42E+02,0.223
1.43E+02,0.168
1.44E+02,0.148
1.44E+02,0.156
1.45E+02,0.101
1.45E+02,0.111
1.46E+02,0.151
1.47E+02,0.213
1.47E+02,0.098
1.48E+02,0.041
1.48E+02,0.169
1.49E+02,0.118
1.50E+02,0.136
1.50E+02,0.137
1.51E+02,0.082
1.51E+02,0.127
1.52E+02,0.097
1.53E+02,0.163
1.53E+02,0.105
1.54E+02,0.112
1.54E+02,0.172
1.55E+02,0.165
1.56E+02,0.168
1.56E+02,0.135
1.57E+02,0.161
1.57E+02,0.17
1.58E+02,-0.019
1.59E+02,0.141
1.59E+02,0.247
1.60E+02,0.131
1.60E+02,0.01
1.61E+02,-0.034
1.62E+02,-0.014
1.62E+02,0.011
1.63E+02,0.038
1.63E+02,0.117
1.64E+02,0.103
1.65E+02,0.117
1.65E+02,0.086
1.66E+02,0.217
1.66E+02,0.31
1.67E+02,0.417
1.68E+02,0.29
1.68E+02,0.174
1.69E+02,0.188
1.69E+02,0.135
1.70E+02,0.164
1.71E+02,0.089
1.71E+02,0.11
1.72E+02,0.233
1.72E+02,0.161
1.73E+02,0.024
1.74E+02,-0.053
1.74E+02,-0.03
1.75E+02,0.056
1.75E+02,0.105
1.76E+02,0.128
1.77E+02,0.188
1.77E+02,0.253
1.78E+02,0.511
1.78E+02,0.529
1.79E+02,0.624
1.80E+02,0.254
1.80E+02,0.206
1.81E+02,0.248
1.81E+02,0.37
1.82E+02,0.447
1.83E+02,0.469
1.83E+02,0.254
1.84E+02,0.051
1.84E+02,0.208
1.85E+02,0.307
1.86E+02,0.32
1.86E+02,0.283
1.87E+02,0.035
1.87E+02,-0.002
1.88E+02,0.054
1.89E+02,0.104
1.89E+02,0.111
1.90E+02,0.084
1.90E+02,0.152
1.91E+02,0.156
1.92E+02,0.128
1.92E+02,0.153
1.93E+02,0.158
1.93E+02,0.159
1.94E+02,0.132
1.95E+02,0.218
1.95E+02,0.134
1.96E+02,0.131
1.96E+02,0.149
1.97E+02,-0.001
1.98E+02,0.206
1.98E+02,0.228
1.99E+02,0.122
1.99E+02,0.036
2.00E+02,-0.037
2.01E+02,-0.002
2.01E+02,0.038
2.02E+02,0.066
2.02E+02,0.098
2.03E+02,0.129
2.04E+02,0.163
2.04E+02,0.128
2.05E+02,0.137
2.05E+02,0.205
2.06E+02,0.264
2.07E+02,0.434
2.07E+02,0.5
2.08E+02,0.484
2.08E+02,0.621
2.09E+02,0.324
2.10E+02,0.44
2.10E+02,0.369
2.11E+02,0.452
2.11E+02,0.347
2.12E+02,0.335
2.13E+02,0.429
2.13E+02,0.223
2.14E+02,0.071
2.14E+02,0.088
2.15E+02,0.049
2.16E+02,0.101
2.16E+02,0.116
2.17E+02,0.134
2.17E+02,0.16
2.18E+02,0.216
2.19E+02,0.38
2.19E+02,0.485
2.20E+02,0.5
2.20E+02,0.467
2.21E+02,0.482
2.22E+02,0.241
2.22E+02,0.319
2.23E+02,0.384
2.23E+02,0.107
2.24E+02,0.159
2.25E+02,0.286
2.25E+02,0.309
2.26E+02,0.235
2.26E+02,0.212
2.27E+02,0.171
2.28E+02,0.219
2.28E+02,0.182
2.29E+02,0.134
2.29E+02,0.114
2.30E+02,0.176
2.31E+02,0.179
2.31E+02,0.282
2.32E+02,0.468
2.32E+02,0.598
2.33E+02,0.582
2.34E+02,0.609
2.34E+02,0.625
2.35E+02,0.76
2.35E+02,0.78
2.36E+02,0.579
2.37E+02,0.465
2.37E+02,0.313
2.38E+02,0.283
2.38E+02,0.211
2.39E+02,0.034
2.40E+02,-0.048
2.40E+02,-0.037
2.41E+02,0.08
2.41E+02,0.068
2.42E+02,0.099
2.43E+02,0.108
2.43E+02,0.111
2.44E+02,0.149
2.44E+02,0.136
2.45E+02,0.162
2.46E+02,0.158
2.46E+02,0.147
2.47E+02,0.203
2.47E+02,0.13
2.48E+02,0.144
2.49E+02,0.133
2.49E+02,0.144
2.50E+02,0.136
2.50E+02,0.055
2.51E+02,0.202
2.52E+02,0.157
2.52E+02,0.078
2.53E+02,0.006
2.53E+02,-0.037
2.54E+02,0.014
2.55E+02,0.054
2.55E+02,0.077
2.56E+02,0.105
2.56E+02,0.125
2.57E+02,0.106
2.58E+02,0.142
2.58E+02,0.149
2.59E+02,0.208
2.59E+02,0.426
2.60E+02,0.446
2.61E+02,0.355
2.61E+02,0.223
2.62E+02,0.183
2.62E+02,0.164
2.63E+02,0.145
2.64E+02,0.045
2.64E+02,0.117
2.65E+02,0.21
2.65E+02,0.14
2.66E+02,0.045
2.67E+02,-0.043
2.67E+02,-0.018
2.68E+02,0.011
2.68E+02,0.034
2.69E+02,0.105
2.70E+02,0.071
2.70E+02,0.144
2.71E+02,0.124
2.71E+02,0.121
