SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon May 20 12:12:09 CDT 2013
User: Students
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB4H00887
Integration Time (usec): 60000 (USB4H00887)
Spectra Averaged: 5 (USB4H00887)
Boxcar Smoothing: 5 (USB4H00887)
Correct for Electrical Dark: No (USB4H00887)
Strobe/Lamp Enabled: No (USB4H00887)
Correct for Detector Non-linearity: No (USB4H00887)
Correct for Stray Light: No (USB4H00887)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.83	0.159
346.05	0.159
346.26	0.159
346.48	-0.000
346.70	-0.000
346.92	0.059
347.14	0.067
347.35	0.090
347.57	1.243
347.79	-0.373
348.01	-0.263
348.23	-0.397
348.44	-0.000
348.66	0.373
348.88	-0.385
349.10	-0.107
349.32	0.066
349.53	0.008
349.75	0.029
349.97	0.025
350.19	0.070
350.41	0.058
350.62	0.037
350.84	0.004
351.06	-0.003
351.28	-0.031
351.50	-0.233
351.71	-0.163
351.93	-0.098
352.15	-0.021
352.37	-0.063
352.58	-0.019
352.80	-0.009
353.02	0.031
353.24	0.029
353.46	0.174
353.67	-0.046
353.89	0.021
354.11	0.039
354.33	0.045
354.54	0.088
354.76	0.177
354.98	0.335
355.20	0.339
355.41	0.129
355.63	0.258
355.85	0.132
356.07	-0.000
356.28	0.148
356.50	0.277
356.72	0.095
356.94	0.345
357.15	0.499
357.37	-0.000
357.59	0.170
357.81	0.128
358.02	0.195
358.24	0.116
358.46	0.264
358.68	0.230
358.89	0.109
359.11	-0.000
359.33	0.064
359.55	-0.467
359.76	0.099
359.98	0.119
360.20	0.082
360.42	0.075
360.63	0.060
360.85	-0.001
361.07	0.098
361.29	0.031
361.50	0.140
361.72	0.052
361.94	0.169
362.15	0.092
362.37	0.049
362.59	0.068
362.81	0.101
363.02	0.211
363.24	0.393
363.46	0.218
363.68	0.255
363.89	0.161
364.11	0.240
364.33	0.301
364.54	0.180
364.76	0.233
364.98	0.238
365.20	0.302
365.41	0.149
365.63	0.207
365.85	0.143
366.06	0.467
366.28	0.364
366.50	0.250
366.71	0.100
366.93	0.139
367.15	0.112
367.37	0.109
367.58	0.136
367.80	0.191
368.02	0.474
368.23	0.144
368.45	0.145
368.67	0.172
368.88	0.150
369.10	-0.000
369.32	0.144
369.53	0.094
369.75	0.131
369.97	0.299
370.19	0.160
370.40	0.063
370.62	0.148
370.84	0.074
371.05	0.373
371.27	0.113
371.49	0.161
371.70	0.175
371.92	0.260
372.14	0.118
372.35	0.128
372.57	0.169
372.79	0.560
373.00	0.119
373.22	0.198
373.44	0.172
373.65	0.132
373.87	0.146
374.09	0.764
374.30	0.149
374.52	0.176
374.74	0.122
374.95	0.438
375.17	0.118
375.39	-0.000
375.60	0.137
375.82	0.211
376.04	0.090
376.25	0.137
376.47	0.068
376.68	0.114
376.90	0.078
377.12	0.157
377.33	0.105
377.55	0.245
377.77	0.119
377.98	0.189
378.20	0.131
378.42	0.161
378.63	0.194
378.85	-0.000
379.07	0.143
379.28	0.492
379.50	0.324
379.71	0.167
379.93	0.112
380.15	0.172
380.36	0.255
380.58	0.178
380.80	0.559
381.01	0.157
381.23	0.143
381.44	0.157
381.66	0.198
381.88	0.239
382.09	-0.098
382.31	0.150
382.53	0.137
382.74	0.907
382.96	0.196
383.17	0.153
383.39	0.206
383.61	0.287
383.82	0.193
384.04	0.215
384.25	0.267
384.47	0.247
384.69	0.257
384.90	0.243
385.12	0.510
385.33	0.325
385.55	0.239
385.77	0.368
385.98	0.177
386.20	0.242
386.41	0.196
386.63	0.216
386.85	0.179
387.06	0.229
387.28	0.357
387.49	0.219
387.71	0.160
387.93	0.150
388.14	0.430
388.36	0.187
388.57	0.172
388.79	0.208
389.01	1.224
389.22	0.265
389.44	0.212
389.65	0.186
389.87	0.172
390.08	0.199
390.30	0.147
390.52	0.287
390.73	0.309
390.95	0.220
391.16	0.200
391.38	-0.000
391.59	0.238
391.81	0.206
392.03	0.181
392.24	0.222
392.46	0.184
392.67	0.172
392.89	0.230
393.10	0.322
393.32	0.211
393.53	0.257
393.75	0.155
393.97	0.167
394.18	0.230
394.40	0.206
394.61	0.227
394.83	0.202
395.04	0.244
395.26	0.165
395.47	0.245
395.69	0.216
395.91	0.226
396.12	0.287
396.34	0.285
396.55	0.175
396.77	0.252
396.98	0.632
397.20	0.271
397.41	0.291
397.63	0.218
397.84	0.193
398.06	0.180
398.27	0.184
398.49	0.222
398.71	0.167
398.92	0.210
399.14	0.272
399.35	0.340
399.57	0.326
399.78	0.229
400.00	0.219
400.21	0.259
400.43	0.215
400.64	0.217
400.86	0.400
401.07	0.242
401.29	0.209
401.50	0.215
401.72	0.294
401.93	0.194
402.15	0.225
402.36	0.201
402.58	0.182
402.79	0.202
403.01	0.311
403.22	0.256
403.44	0.189
403.65	0.286
403.87	0.314
404.08	0.259
404.30	0.383
404.51	0.230
404.73	0.275
404.94	0.244
405.16	0.254
405.37	0.208
405.59	0.331
405.80	0.215
406.02	0.257
406.23	0.258
406.45	0.275
406.66	0.298
406.88	0.203
407.09	0.286
407.31	0.234
407.52	0.266
407.74	0.227
407.95	0.268
408.17	0.260
408.38	0.270
408.60	0.184
408.81	0.290
409.03	0.223
409.24	0.225
409.45	0.270
409.67	0.257
409.88	0.233
410.10	0.279
410.31	0.241
410.53	0.232
410.74	0.299
410.96	0.295
411.17	0.297
411.39	0.251
411.60	0.231
411.82	0.252
412.03	0.240
412.24	0.233
412.46	0.315
412.67	0.267
412.89	0.257
413.10	0.257
413.32	0.237
413.53	0.273
413.75	0.274
413.96	0.226
414.17	0.280
414.39	0.287
414.60	0.249
414.82	0.311
415.03	0.259
415.25	0.285
415.46	0.209
415.68	0.282
415.89	0.427
416.10	0.363
416.32	0.225
416.53	0.256
416.75	0.245
416.96	0.281
417.18	0.246
417.39	0.238
417.60	0.231
417.82	0.299
418.03	0.271
418.25	0.235
418.46	0.244
418.67	0.233
418.89	0.254
419.10	0.256
419.32	0.316
419.53	0.291
419.75	0.265
419.96	0.245
420.17	0.288
420.39	0.271
420.60	0.279
420.82	0.333
421.03	0.286
421.24	0.247
421.46	0.272
421.67	0.287
421.89	0.259
422.10	0.270
422.31	0.265
422.53	0.342
422.74	0.285
422.96	0.240
423.17	0.257
423.38	0.297
423.60	0.262
423.81	0.308
424.03	0.275
424.24	0.298
424.45	0.292
424.67	0.294
424.88	0.271
425.09	0.286
425.31	0.273
425.52	0.285
425.74	0.315
425.95	0.338
426.16	0.279
426.38	0.318
426.59	0.300
426.80	0.337
427.02	0.346
427.23	0.298
427.45	0.356
427.66	0.342
427.87	0.284
428.09	0.293
428.30	0.308
428.51	0.308
428.73	0.326
428.94	0.297
429.15	0.291
429.37	0.284
429.58	0.289
429.79	0.278
430.01	0.317
430.22	0.316
430.44	0.320
430.65	0.299
430.86	0.317
431.08	0.307
431.29	0.291
431.50	0.332
431.72	0.393
431.93	0.348
432.14	0.282
432.36	0.309
432.57	0.316
432.78	0.320
433.00	0.302
433.21	0.300
433.42	0.352
433.64	0.321
433.85	0.345
434.06	0.302
434.28	0.312
434.49	0.319
434.70	0.317
434.92	0.316
435.13	0.337
435.34	0.337
435.56	0.324
435.77	0.323
435.98	0.379
436.20	0.339
436.41	0.302
436.62	0.299
436.83	0.326
437.05	0.354
437.26	0.323
437.47	0.297
437.69	0.321
437.90	0.298
438.11	0.295
438.33	0.312
438.54	0.322
438.75	0.372
438.97	0.369
439.18	0.308
439.39	0.318
439.60	0.342
439.82	0.324
440.03	0.307
440.24	0.390
440.46	0.328
440.67	0.321
440.88	0.333
441.10	0.320
441.31	0.321
441.52	0.341
441.73	0.364
441.95	0.334
442.16	0.320
442.37	0.414
442.58	0.316
442.80	0.309
443.01	0.360
443.22	0.342
443.44	0.310
443.65	0.343
443.86	0.344
444.07	0.360
444.29	0.330
444.50	0.379
444.71	0.319
444.92	0.304
445.14	0.358
445.35	0.371
445.56	0.320
445.78	0.353
445.99	0.352
446.20	0.316
446.41	0.343
446.63	0.344
446.84	0.334
447.05	0.338
447.26	0.377
447.48	0.341
447.69	0.332
447.90	0.362
448.11	0.336
448.33	0.347
448.54	0.356
448.75	0.366
448.96	0.371
449.18	0.384
449.39	0.358
449.60	0.351
449.81	0.393
450.03	0.361
450.24	0.379
450.45	0.368
450.66	0.359
450.87	0.371
451.09	0.352
451.30	0.343
451.51	0.366
451.72	0.372
451.94	0.376
452.15	0.393
452.36	0.351
452.57	0.359
452.78	0.358
453.00	0.370
453.21	0.356
453.42	0.352
453.63	0.383
453.85	0.371
454.06	0.369
454.27	0.409
454.48	0.384
454.69	0.365
454.91	0.386
455.12	0.353
455.33	0.380
455.54	0.385
455.75	0.375
455.97	0.381
456.18	0.381
456.39	0.381
456.60	0.389
456.81	0.373
457.03	0.373
457.24	0.371
457.45	0.398
457.66	0.380
457.87	0.367
458.09	0.376
458.30	0.351
458.51	0.392
458.72	0.399
458.93	0.401
459.15	0.370
459.36	0.394
459.57	0.402
459.78	0.419
459.99	0.392
460.20	0.382
460.42	0.404
460.63	0.393
460.84	0.387
461.05	0.395
461.26	0.412
461.47	0.389
461.69	0.404
461.90	0.416
462.11	0.401
462.32	0.420
462.53	0.404
462.74	0.434
462.96	0.395
463.17	0.392
463.38	0.405
463.59	0.435
463.80	0.391
464.01	0.401
464.23	0.429
464.44	0.418
464.65	0.422
464.86	0.425
465.07	0.428
465.28	0.421
465.49	0.428
465.71	0.415
465.92	0.429
466.13	0.444
466.34	0.424
466.55	0.439
466.76	0.426
466.97	0.431
467.19	0.431
467.40	0.440
467.61	0.441
467.82	0.417
468.03	0.411
468.24	0.433
468.45	0.442
468.66	0.436
468.88	0.438
469.09	0.442
469.30	0.456
469.51	0.436
469.72	0.449
469.93	0.442
470.14	0.439
470.35	0.465
470.57	0.450
470.78	0.434
470.99	0.472
471.20	0.455
471.41	0.443
471.62	0.458
471.83	0.451
472.04	0.458
472.25	0.470
472.47	0.449
472.68	0.449
472.89	0.451
473.10	0.464
473.31	0.452
473.52	0.468
473.73	0.474
